"vuln_id","url","package","version_local","severity","grype","osv","vulnix","sum","sortcol"
"RHSA-2019:2304","https://osv.dev/RHSA-2019:2304","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2019:3700","https://osv.dev/RHSA-2019:3700","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:1840","https://osv.dev/RHSA-2020:1840","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:4514","https://osv.dev/RHSA-2020:4514","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:5422","https://osv.dev/RHSA-2020:5422","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:5476","https://osv.dev/RHSA-2020:5476","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:5566","https://osv.dev/RHSA-2020:5566","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:5588","https://osv.dev/RHSA-2020:5588","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:5623","https://osv.dev/RHSA-2020:5623","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:5637","https://osv.dev/RHSA-2020:5637","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:5639","https://osv.dev/RHSA-2020:5639","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:5640","https://osv.dev/RHSA-2020:5640","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:5641","https://osv.dev/RHSA-2020:5641","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2020:5642","https://osv.dev/RHSA-2020:5642","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2021:1024","https://osv.dev/RHSA-2021:1024","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2021:1063","https://osv.dev/RHSA-2021:1063","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2021:1131","https://osv.dev/RHSA-2021:1131","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2021:3798","https://osv.dev/RHSA-2021:3798","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2021:4424","https://osv.dev/RHSA-2021:4424","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2021:5226","https://osv.dev/RHSA-2021:5226","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2022:0064","https://osv.dev/RHSA-2022:0064","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2022:7288","https://osv.dev/RHSA-2022:7288","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2023:0946","https://osv.dev/RHSA-2023:0946","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2023:1199","https://osv.dev/RHSA-2023:1199","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2023:1335","https://osv.dev/RHSA-2023:1335","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2023:1405","https://osv.dev/RHSA-2023:1405","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2023:1437","https://osv.dev/RHSA-2023:1437","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2023:1439","https://osv.dev/RHSA-2023:1439","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2023:1440","https://osv.dev/RHSA-2023:1440","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2023:1441","https://osv.dev/RHSA-2023:1441","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2023:3408","https://osv.dev/RHSA-2023:3408","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2023:3722","https://osv.dev/RHSA-2023:3722","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2024:5136","https://osv.dev/RHSA-2024:5136","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RHSA-2025:1330","https://osv.dev/RHSA-2025:1330","openssl","3.6.0","","0","1","0","1","2025A1763769600"
"RLSA-2025:21255","https://osv.dev/RLSA-2025:21255","openssl","3.6.0","","0","1","0","1","2025A1763683200"
"RLSA-2025:1330","https://osv.dev/RLSA-2025:1330","openssl","3.6.0","","0","1","0","1","2025A1759968000"
"RLSA-2024:9333","https://osv.dev/RLSA-2024:9333","openssl","3.6.0","","0","1","0","1","2025A1742169600"
"ALSA-2025:1330","https://osv.dev/ALSA-2025:1330","openssl","3.6.0","","0","1","0","1","2025A1739318400"
"DEBIAN-CVE-2025-27587","https://nvd.nist.gov/vuln/detail/DEBIAN-CVE-2025-27587","openssl","3.6.0","","0","1","0","1","2025A0000027587"
"UBUNTU-CVE-2025-27587","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2025-27587","openssl","3.6.0","","0","1","0","1","2025A0000027587"
"UBUNTU-CVE-2025-9230","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2025-9230","openssl","3.6.0","","0","1","0","1","2025A0000009230"
"CVE-2025-4802","https://nvd.nist.gov/vuln/detail/CVE-2025-4802","glibc","2.27","7.8","0","0","1","1","2025A0000004802"
"ALSA-2024:9333","https://osv.dev/ALSA-2024:9333","openssl","3.6.0","","0","1","0","1","2024A1732060800"
"RLSA-2024:7848","https://osv.dev/RLSA-2024:7848","openssl","3.6.0","","0","1","0","1","2024A1729814400"
"ALSA-2024:7848","https://osv.dev/ALSA-2024:7848","openssl","3.6.0","","0","1","0","1","2024A1728518400"
"RLSA-2024:6783","https://osv.dev/RLSA-2024:6783","openssl","3.6.0","","0","1","0","1","2024A1727654400"
"ALSA-2024:6783","https://osv.dev/ALSA-2024:6783","openssl","3.6.0","","0","1","0","1","2024A1726704000"
"ALSA-2024:2447","https://osv.dev/ALSA-2024:2447","openssl","3.6.0","","0","1","0","1","2024A1715040000"
"ALSA-2024:0310","https://osv.dev/ALSA-2024:0310","openssl","3.6.0","","0","1","0","1","2024A1705881600"
"UBUNTU-CVE-2024-41996","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2024-41996","openssl","3.6.0","","0","1","0","1","2024A0000041996"
"CVE-2024-33602","https://nvd.nist.gov/vuln/detail/CVE-2024-33602","glibc","2.27","7.4","0","0","1","1","2024A0000033602"
"CVE-2024-33601","https://nvd.nist.gov/vuln/detail/CVE-2024-33601","glibc","2.27","7.3","0","0","1","1","2024A0000033601"
"CVE-2024-33600","https://nvd.nist.gov/vuln/detail/CVE-2024-33600","glibc","2.27","5.9","0","0","1","1","2024A0000033600"
"CVE-2024-33599","https://nvd.nist.gov/vuln/detail/CVE-2024-33599","glibc","2.27","8.1","0","0","1","1","2024A0000033599"
"UBUNTU-CVE-2024-13176","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2024-13176","openssl","3.6.0","","0","1","0","1","2024A0000013176"
"UBUNTU-CVE-2024-9143","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2024-9143","openssl","3.6.0","","0","1","0","1","2024A0000009143"
"UBUNTU-CVE-2024-6119","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2024-6119","openssl","3.6.0","","0","1","0","1","2024A0000006119"
"UBUNTU-CVE-2024-5535","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2024-5535","openssl","3.6.0","","0","1","0","1","2024A0000005535"
"UBUNTU-CVE-2024-4741","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2024-4741","openssl","3.6.0","","0","1","0","1","2024A0000004741"
"UBUNTU-CVE-2024-4603","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2024-4603","openssl","3.6.0","","0","1","0","1","2024A0000004603"
"UBUNTU-CVE-2024-2511","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2024-2511","openssl","3.6.0","","0","1","0","1","2024A0000002511"
"UBUNTU-CVE-2024-0727","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2024-0727","openssl","3.6.0","","0","1","0","1","2024A0000000727"
"ALSA-2023:7877","https://osv.dev/ALSA-2023:7877","openssl","3.6.0","","0","1","0","1","2023A1703030400"
"ALSA-2022:6224","https://osv.dev/ALSA-2022:6224","openssl","3.6.0","","0","1","0","1","2023A1694736000"
"ALSA-2023:3722","https://osv.dev/ALSA-2023:3722","openssl","3.6.0","","0","1","0","1","2023A1687478400"
"ALSA-2023:2523","https://osv.dev/ALSA-2023:2523","openssl","3.6.0","","0","1","0","1","2023A1683849600"
"RLSA-2023:0946","https://osv.dev/RLSA-2023:0946","openssl","3.6.0","","0","1","0","1","2023A1680048000"
"RLSA-2023:1405","https://osv.dev/RLSA-2023:1405","openssl","3.6.0","","0","1","0","1","2023A1679961600"
"ALSA-2023:1405","https://osv.dev/ALSA-2023:1405","openssl","3.6.0","","0","1","0","1","2023A1679529600"
"ALSA-2022:7288","https://osv.dev/ALSA-2022:7288","openssl","3.6.0","","0","1","0","1","2023A1678665600"
"ALSA-2023:0946","https://osv.dev/ALSA-2023:0946","openssl","3.6.0","","0","1","0","1","2023A1677542400"
"RLSA-2021:1024","https://osv.dev/RLSA-2021:1024","openssl","3.6.0","","0","1","0","1","2023A1675296000"
"RLSA-2021:4424","https://osv.dev/RLSA-2021:4424","openssl","3.6.0","","0","1","0","1","2023A1675296000"
"RLSA-2021:5226","https://osv.dev/RLSA-2021:5226","openssl","3.6.0","","0","1","0","1","2023A1675296000"
"RLSA-2022:1065","https://osv.dev/RLSA-2022:1065","openssl","3.6.0","","0","1","0","1","2023A1675296000"
"RLSA-2022:5818","https://osv.dev/RLSA-2022:5818","openssl","3.6.0","","0","1","0","1","2023A1675296000"
"RLSA-2022:7288","https://osv.dev/RLSA-2022:7288","openssl","3.6.0","","0","1","0","1","2023A1675296000"
"CVE-2023-47039","https://nvd.nist.gov/vuln/detail/CVE-2023-47039","perl","5.28.1","7.8","0","0","1","1","2023A0000047039"
"CVE-2023-45853","https://nvd.nist.gov/vuln/detail/CVE-2023-45853","zlib","1.2.11","9.8","0","0","1","1","2023A0000045853"
"CVE-2023-31486","https://nvd.nist.gov/vuln/detail/CVE-2023-31486","perl","5.28.1","8.1","0","0","1","1","2023A0000031486"
"CVE-2023-31484","https://nvd.nist.gov/vuln/detail/CVE-2023-31484","perl","5.28.1","8.1","0","0","1","1","2023A0000031484"
"CVE-2023-6992","https://nvd.nist.gov/vuln/detail/CVE-2023-6992","zlib","1.2.11","4.0","0","0","1","1","2023A0000006992"
"UBUNTU-CVE-2023-6237","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2023-6237","openssl","3.6.0","","0","1","0","1","2023A0000006237"
"UBUNTU-CVE-2023-6129","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2023-6129","openssl","3.6.0","","0","1","0","1","2023A0000006129"
"UBUNTU-CVE-2023-5678","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2023-5678","openssl","3.6.0","","0","1","0","1","2023A0000005678"
"CVE-2023-4813","https://nvd.nist.gov/vuln/detail/CVE-2023-4813","glibc","2.27","5.9","0","0","1","1","2023A0000004813"
"CVE-2023-4039","https://nvd.nist.gov/vuln/detail/CVE-2023-4039","gcc","7.4.0","4.8","0","0","1","1","2023A0000004039"
"UBUNTU-CVE-2023-3817","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2023-3817","openssl","3.6.0","","0","1","0","1","2023A0000003817"
"UBUNTU-CVE-2023-3446","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2023-3446","openssl","3.6.0","","0","1","0","1","2023A0000003446"
"UBUNTU-CVE-2023-2650","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2023-2650","openssl","3.6.0","","0","1","0","1","2023A0000002650"
"CVE-2023-0687","https://nvd.nist.gov/vuln/detail/CVE-2023-0687","glibc","2.27","4.6","0","0","1","1","2023A0000000687"
"UBUNTU-CVE-2023-0466","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2023-0466","openssl","3.6.0","","0","1","0","1","2023A0000000466"
"UBUNTU-CVE-2023-0465","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2023-0465","openssl","3.6.0","","0","1","0","1","2023A0000000465"
"UBUNTU-CVE-2023-0464","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2023-0464","openssl","3.6.0","","0","1","0","1","2023A0000000464"
"UBUNTU-CVE-2023-0286","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2023-0286","openssl","3.6.0","","0","1","0","1","2023A0000000286"
"UBUNTU-CVE-2023-0215","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2023-0215","openssl","3.6.0","","0","1","0","1","2023A0000000215"
"ALSA-2022:5818","https://osv.dev/ALSA-2022:5818","openssl","3.6.0","","0","1","0","1","2022A1660089600"
"ALSA-2022:1065","https://osv.dev/ALSA-2022:1065","openssl","3.6.0","","0","1","0","1","2022A1648425600"
"UBUNTU-CVE-2022-40735","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2022-40735","openssl","3.6.0","","0","1","0","1","2022A0000040735"
"CVE-2022-37434","https://nvd.nist.gov/vuln/detail/CVE-2022-37434","zlib","1.2.11","9.8","0","0","1","1","2022A0000037434"
"CVE-2022-23219","https://nvd.nist.gov/vuln/detail/CVE-2022-23219","glibc","2.27","9.8","0","0","1","1","2022A0000023219"
"CVE-2022-23218","https://nvd.nist.gov/vuln/detail/CVE-2022-23218","glibc","2.27","9.8","0","0","1","1","2022A0000023218"
"UBUNTU-CVE-2022-4450","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2022-4450","openssl","3.6.0","","0","1","0","1","2022A0000004450"
"UBUNTU-CVE-2022-4304","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2022-4304","openssl","3.6.0","","0","1","0","1","2022A0000004304"
"UBUNTU-CVE-2022-2097","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2022-2097","openssl","3.6.0","","0","1","0","1","2022A0000002097"
"UBUNTU-CVE-2022-2068","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2022-2068","openssl","3.6.0","","0","1","0","1","2022A0000002068"
"UBUNTU-CVE-2022-1473","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2022-1473","openssl","3.6.0","","0","1","0","1","2022A0000001473"
"UBUNTU-CVE-2022-1292","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2022-1292","openssl","3.6.0","","0","1","0","1","2022A0000001292"
"UBUNTU-CVE-2022-0778","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2022-0778","openssl","3.6.0","","0","1","0","1","2022A0000000778"
"CVE-2021-38604","https://nvd.nist.gov/vuln/detail/CVE-2021-38604","glibc","2.27","7.5","0","0","1","1","2021A0000038604"
"CVE-2021-37322","https://nvd.nist.gov/vuln/detail/CVE-2021-37322","gcc","7.4.0","7.8","0","0","1","1","2021A0000037322"
"CVE-2021-35942","https://nvd.nist.gov/vuln/detail/CVE-2021-35942","glibc","2.27","9.1","0","0","1","1","2021A0000035942"
"UBUNTU-CVE-2021-23840","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2021-23840","openssl","3.6.0","","0","1","0","1","2021A0000023840"
"CVE-2021-3999","https://nvd.nist.gov/vuln/detail/CVE-2021-3999","glibc","2.27","7.8","0","0","1","1","2021A0000003999"
"UBUNTU-CVE-2021-3712","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2021-3712","openssl","3.6.0","","0","1","0","1","2021A0000003712"
"UBUNTU-CVE-2021-3711","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2021-3711","openssl","3.6.0","","0","1","0","1","2021A0000003711"
"UBUNTU-CVE-2021-3449","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2021-3449","openssl","3.6.0","","0","1","0","1","2021A0000003449"
"CVE-2021-3326","https://nvd.nist.gov/vuln/detail/CVE-2021-3326","glibc","2.27","7.5","0","0","1","1","2021A0000003326"
"CVE-2020-27618","https://nvd.nist.gov/vuln/detail/CVE-2020-27618","glibc","2.27","5.5","0","0","1","1","2020A0000027618"
"CVE-2020-12723","https://nvd.nist.gov/vuln/detail/CVE-2020-12723","perl","5.28.1","7.5","0","0","1","1","2020A0000012723"
"CVE-2020-10878","https://nvd.nist.gov/vuln/detail/CVE-2020-10878","perl","5.28.1","8.6","0","0","1","1","2020A0000010878"
"CVE-2020-10543","https://nvd.nist.gov/vuln/detail/CVE-2020-10543","perl","5.28.1","8.2","0","0","1","1","2020A0000010543"
"CVE-2020-10029","https://nvd.nist.gov/vuln/detail/CVE-2020-10029","glibc","2.27","5.5","0","0","1","1","2020A0000010029"
"CVE-2020-6096","https://nvd.nist.gov/vuln/detail/CVE-2020-6096","glibc","2.27","8.1","0","0","1","1","2020A0000006096"
"UBUNTU-CVE-2020-1968","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2020-1968","openssl","3.6.0","","0","1","0","1","2020A0000001968"
"CVE-2020-1752","https://nvd.nist.gov/vuln/detail/CVE-2020-1752","glibc","2.27","7.0","0","0","1","1","2020A0000001752"
"CVE-2020-1751","https://nvd.nist.gov/vuln/detail/CVE-2020-1751","glibc","2.27","5.1","0","0","1","1","2020A0000001751"
"UBUNTU-CVE-2019-1563","https://nvd.nist.gov/vuln/detail/UBUNTU-CVE-2019-1563","openssl","3.6.0","","0","1","0","1","2019A0000001563"
